artist_name,artist_id,artist_popularity,artist_genres
The Drums,0p5axeJsbtTCXBrRVoKjwu,66,"['brooklyn indie', 'indie rock', 'indie surf', 'modern rock']"
Slump6s,63ELR8SMfqu8EH9eXqCt9j,58,['pluggnb']
Down3r,4q3VwwEGYza8x6wYhv2JJ7,46,['redneck']
Down to Mars,3QMIXE3oVuHytJ2xfH4056,31,[]
Down To Nothing,2UjGURsJB9PoFfvvsWsBGm,32,"['hardcore', 'melodic hardcore', 'straight edge', 'virginia punk']"
Earth Art,5mu1IxCcwjjLiHsXKrYosr,26,[]
Down to Mars,3QMIXE3oVuHytJ2xfH4056,31,[]
Down To Nothing,2UjGURsJB9PoFfvvsWsBGm,32,"['hardcore', 'melodic hardcore', 'straight edge', 'virginia punk']"
Down To Earth,7JewCNrIEJELzLC3qGkFqK,1,[]
Down3r,4q3VwwEGYza8x6wYhv2JJ7,46,['redneck']
Downer,6boYDDiaBRy4vE8au6DYYR,22,"['j-metal', 'oshare kei']"
Downer Inc.,5MPsaugll7lskvPsYaRvGr,25,[]
Downfall,0uqfK0WJWpv5lHN60YMwmP,31,"['metallic hardcore', 'modern hardcore']"
Downfvll,11y2EjkCbWLix1tkjbiWed,43,['aesthetic rap']
Downfall Of Gaia,2ZBAmlpAv7mVb9ZqUuHLSg,25,"['atmospheric sludge', 'blackened crust', 'drone metal', 'german black metal', 'neo-crust', 'post-black metal']"
DOWN,1m0B9ak05G0jqDY4ACLhQu,48,"['alternative metal', 'groove metal', 'hard rock', 'louisiana metal', 'metal', 'nu metal', 'sludge metal', 'southern metal', 'stoner metal', 'supergroup']"
Døwncast,1HF56hd1IajJddZ3vgZmdd,18,[]
DOWN,2dJS6i9CsoaWZjxau8F3ll,25,[]
Downhill2k01,0xBBjvYwXtW0k90kDx9JLs,44,['chill breakcore']
Downchild Blues Band,2gOAeHZuuCW7t7vSsHOHB0,26,['canadian blues']
DownHide,2JLz997PHV1qi3nr31g3qV,30,[]
GAIA,3Jkc5q9qBSNOTf3IvAyJW9,53,"['pop dance', 'progressive house', 'trance', 'uplifting trance']"
Gaia Rosica,7jteRLzoo9MVBSeFJYWK1h,45,[]
Gaidaa,5aLDWFw5qUmTWnEuevuhYG,51,"['alternative r&b', 'arab alternative', 'chill r&b', 'indie r&b', 'indie soul', 'sudanese pop']"
DOWN,1m0B9ak05G0jqDY4ACLhQu,48,"['alternative metal', 'groove metal', 'hard rock', 'louisiana metal', 'metal', 'nu metal', 'sludge metal', 'southern metal', 'stoner metal', 'supergroup']"
Down To Nothing,2UjGURsJB9PoFfvvsWsBGm,32,"['hardcore', 'melodic hardcore', 'straight edge', 'virginia punk']"
DownTown Mystic,19VD3b7cxZuylUNNUP9sdm,29,[]
Downface,5mhzOmngdC4RpOGjerls6D,32,['grunge']
The Downtown Fiction,7MRDkEKtdsGcYn11A4qgUL,47,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']"
DOWN,1m0B9ak05G0jqDY4ACLhQu,48,"['alternative metal', 'groove metal', 'hard rock', 'louisiana metal', 'metal', 'nu metal', 'sludge metal', 'southern metal', 'stoner metal', 'supergroup']"
Down Pat,1nzuxcmme85ZIaUBQrlAqW,30,[]
DJ DownLowDavis,4tSTMXz7SvFIog8OMNg40r,25,[]
Autopilot Worship,7FALZgyNGuX3gEPSffeEjH,17,['apostolic worship']
Down To Nothing,2UjGURsJB9PoFfvvsWsBGm,32,"['hardcore', 'melodic hardcore', 'straight edge', 'virginia punk']"
Down To Riot,0304iwMWoUjOnDZ8cfM3oE,2,[]
Down 2 Earth,3Kv83QdRMr9mKcBI7re7p5,3,[]
Downplay,2NHZXdh4W3waGwVk3CdP4T,44,"['gymcore', 'hard alternative', 'post-screamo']"
Downpresser,5dyVrj6dAU5A1ciVGsrU8S,25,"['hardcore', 'metallic hardcore']"
Downpour,1vxpqosOZEdLNHES3Oslkn,16,[]
Downpresser,5dyVrj6dAU5A1ciVGsrU8S,25,"['hardcore', 'metallic hardcore']"
Downpour,1vxpqosOZEdLNHES3Oslkn,16,[]
downstairs lantern,2GgvGeqAhfmu6alzb4ZlTY,10,['study beats']
Downshallow,0UnuMsNDikUwAoPMGUcAsn,14,['hard chime']
Downstairs Jazz Band,4aidC4RMKWtzHd6PKRBMfv,11,[]
Down3r,4q3VwwEGYza8x6wYhv2JJ7,46,['redneck']
Downtown Owl,3jEI56iIV3YlRCHnejQU0Y,46,[]
DownHide,2JLz997PHV1qi3nr31g3qV,30,[]
DOWN,1m0B9ak05G0jqDY4ACLhQu,48,"['alternative metal', 'groove metal', 'hard rock', 'louisiana metal', 'metal', 'nu metal', 'sludge metal', 'southern metal', 'stoner metal', 'supergroup']"
Down With Webster,6eMqM0bpqakYd4EA857uD9,45,['canadian rock']
DOWN,2dJS6i9CsoaWZjxau8F3ll,25,[]
Downtown Owl,3jEI56iIV3YlRCHnejQU0Y,46,[]
The Downtown Fiction,7MRDkEKtdsGcYn11A4qgUL,47,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']"
Downtown Kayoto,1iq8YeJvyhHB44r0bJj8RR,34,[]
DOWN,1m0B9ak05G0jqDY4ACLhQu,48,"['alternative metal', 'groove metal', 'hard rock', 'louisiana metal', 'metal', 'nu metal', 'sludge metal', 'southern metal', 'stoner metal', 'supergroup']"
Downplay,2NHZXdh4W3waGwVk3CdP4T,44,"['gymcore', 'hard alternative', 'post-screamo']"
Downpresser,5dyVrj6dAU5A1ciVGsrU8S,25,"['hardcore', 'metallic hardcore']"
The Downtown Fiction,7MRDkEKtdsGcYn11A4qgUL,47,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']"
Downtown Owl,3jEI56iIV3YlRCHnejQU0Y,46,[]
Downtown Binary,0H4t3GcGse8cqfL222mfbv,38,['chillsynth']
Downstait,4g6EnIPhmYBTZ7vsmxDkxH,49,['wrestling']
Downset,6SBgDfIRb6IE9TrA6w8Zg6,38,"['alternative metal', 'funk metal', 'hardcore', 'rap metal', 'rap rock']"
Downsyde,5IYhAFrGFVMdr7KONm9dy4,38,"['australian hip hop', 'australian underground hip hop', 'west australian hip hop']"
Easy Star All-Stars,5FWTu1MZdB5fjKif2rZldJ,48,"['dub', 'reggae', 'reggae cover', 'roots reggae']"
Allstar JR,5o9e9YHe1OVQcbMv3Rvk32,45,['detroit trap']
Instrumental All Stars,01QifrMKfKYrfMWuog70z6,38,[]
