artist_name,artist_id,artist_popularity,artist_genres
Objectiv,19iNG6jToD6Yb2dwVtnpf7,31,"['deep dnb', 'uk dnb']"
Object of Affection,1U4tj1OPey66HhgVXGdlSY,15,[]
Object Heavy,0FA1mTRe9hRA5I8AenWUaq,14,[]
Hollywood Undead,0CEFCo8288kQU7mJi25s6E,72,"['alternative metal', 'modern rock', 'nu metal', 'rap metal', 'rap rock']"
The Underhill Family Orchestra,6CLtrDyMbsjbKaOmIfqPvr,2,"['alabama indie', 'southern americana']"
The Underachievers,51Pn4gGnZuyOMDfIT1Zy3N,52,"['psychedelic hip hop', 'rap', 'underground hip hop']"
Mild Minds,3Ka3k9K2WStR52UJVtbJZW,63,"['australian dance', 'edm', 'indie soul', 'vapor twitch']"
Windmills,0UenYmUYgU3cRIUh0wnDHP,25,[]
10ille,1hHJVQsrDXxBUeKegGSA63,37,[]
The Simps,1jsT4oqnLcCax2grWbuhL6,50,[]
Pimps of Joytime,6NPWjCsZUtFRognZKJm5N4,39,"['funk', 'jam band', 'modern funk', 'new orleans funk']"
The Pom-Poms,2ufAy0kXnQMTP8rkvoTqUC,41,"['escape room', 'hyperpop']"
VEGAS,07I2wZhq4Ug8dbUoxk7Hsr,32,[]
Vegas (Brazil),5xk7F7RlG0tk0rsGmjFB7z,50,"['brazilian edm', 'psychedelic trance', 'trance brasileiro']"
Vague003,6dJ1iY51ZgNt93gelvdF3k,57,['boston hip hop']
SIPPY,4LLYqe8ogaK9wC1xHlvR5S,38,[]
your best friend jippy,2nyEmQWHkN4klNBWnNllLZ,56,['lo-fi rap']
Zappy,41XdIPbDnJGT4zXuuEdQiZ,25,[]
Zig-Zag,1BT6RSmZXLI72Y4AmQlONN,42,[]
AZxOG,6Px3aAWP4VvMGhv7cLbKJV,31,[]
Viigo,2pz4XteJaypL4bHRc9Lz93,23,['vapor soul']
Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,76,"['dance pop', 'latin pop', 'mexican pop', 'puerto rican pop']"
Mickey Darling,3uwUtL5kPSO2mpOhU4SiWz,53,"['indie pop', 'modern indie pop']"
Dani and Lizzy,5QruqADxUmpzY0bT56039j,47,[]
Mr. Sam,4qUkX6owMwfkRsxuMaXWYA,30,[]
Mr. Sam & the People People,5e91xFSQrnkM7sGnwGnuQ5,13,['new orleans indie']
Mr Sam,6TETfrC0U5czqd4ZVVmYBI,22,['deep progressive trance']
Mr.Children,1qma7XhwZotCAucL7NHVLY,66,"['classic j-pop', 'j-pop', 'j-rock']"
Mister Chivo,0Bxo11d6nt1FpPWCo4PGcw,48,"['grupera', 'gruperas inmortales']"
MrChillax,1ChoK1Sbc7wVkqRLiCfea1,40,[]
Morima,4KrGtiDbsIVqMc5cqbrOil,40,[]
MorieTheActivistKid,0AOr204jqN70F54Ql72F0C,22,[]
Moriarty,0qG2Tf6fJaCuWKGz1IitKa,55,"['chanson', 'electro-pop francais', 'french indie folk', 'french indie pop', 'french rock', 'nouvelle chanson francaise', 'swiss rock']"
Morgan Heritage,3VV18HyGcfLTqNjSjbROA1,51,"['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'roots reggae']"
MORGAN,7ltW5jYRnGOE4O1vcgW2DI,46,[]
morgen,6jadsn0j1QjrlJTMiaUJYF,36,[]
morgen,6jadsn0j1QjrlJTMiaUJYF,36,[]
Morg,7AIkszgnA0fO1ea862ccDJ,37,[]
MXRGUEL,2NQKDVbUDSecswP9gzdXor,38,[]
morgen,6jadsn0j1QjrlJTMiaUJYF,36,[]
Morgan Delt,29ITaP4nYGDlz54m7pLJL1,36,['neo-psychedelic']
Morg,7AIkszgnA0fO1ea862ccDJ,37,[]
Moriah Hazeltine,3pwbLGS9TlajL4oRfZzOKR,38,[]
Mariah Counts,1NGgR9iZnOHYDmiu48Chh5,28,[]
Moriah Wolfe,0CYYj8G2owqzuC8Ysa8u2t,24,[]
Morrissey,3iTsJGG39nMg9YiolUgLMQ,62,"['alternative rock', 'britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']"
Moriarty,0qG2Tf6fJaCuWKGz1IitKa,55,"['chanson', 'electro-pop francais', 'french indie folk', 'french indie pop', 'french rock', 'nouvelle chanson francaise', 'swiss rock']"
Moreart,3IuK4FcT3hsjH1GbqHEb9j,46,[]
Morrissey,3iTsJGG39nMg9YiolUgLMQ,62,"['alternative rock', 'britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']"
The Morrison Sisters,3yOVs6Vat9oGXqK51UrwUO,32,[]
Morrisson,3bn93QEHOITZ4ARuiZdfRA,52,"['london rap', 'uk drill', 'uk hip hop']"
MØRFI,2HVE2wrkIHJF8af1iWqEV1,48,[]
Morima,4KrGtiDbsIVqMc5cqbrOil,40,[]
Morphine,3QgSmABpItIdj908ek80n5,52,"['alternative rock', 'blues rock', 'boston rock']"
Moritz Krämer,4jKf6qHaKjnuofSy7rXc91,34,"['german indie', 'german singer-songwriter']"
Moritz Kampen,0BncdKvPXOCO6lfwh2WCON,2,[]
Moritz,7rTQjH53AD4ac4XJu8VYo3,8,[]
Abdoulaye Kouyate,53HtZG2edgtE8uTh360xLq,32,[]
Morikeba Kouyate,0xv52BREB3Ko7eee5mA3VX,2,"['kora', 'senegalese traditional']"
Kayote,5h9NCujJrwNVZz9bDIDbvn,51,['covertronica']
Morrissey,3iTsJGG39nMg9YiolUgLMQ,62,"['alternative rock', 'britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']"
Morris Albert,4sFsq7NFJ0zz0uN3Zb6QJ9,48,"['adult standards', 'soft rock']"
Morima,4KrGtiDbsIVqMc5cqbrOil,40,[]
Mo Kartii,7q8GF3cODLFq0vMJp0sMNZ,45,[]
